|node|,|area|,|name|,|grade|,|stars|,|latitude|,|longitude|,|tags|
|2441|,|Flock Hill|,|Queen of the Low-balls - super extended start|,|V6|,|2|,|-43.186372867678|,|171.747473180290|,|[DT,2013,Pockets,Traverse,Span,Jugs,lowball]|,|Start to the right with right hand on hidden edge and left in gaston pocket.|
|2442|,|Flock Hill|,|Queen of the Low-balls|,|V3|,|1|,|-43.186404200000|,|171.747411500000|,|[ES,2013,Pockets,Traverse,Sitstart,Span,lowball]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2443|,|Flock Hill|,|100 slopers|,|V9|,|2|,|-43.186226900000|,|171.746732900000|,|[DT,2013,Compression,Slopers,Highball]|,|The back of the 100 times slab boulder.|
|2444|,|Flock Hill|,|Dalvanius Prime|,|V1?|,|1|,|-43.186207300000|,|171.746550500000|,|[Project,Compression]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2446|,|Flock Hill|,|Tramping Sit Start|,|V1?|,|3|,|-43.186663811500|,|171.748457313000|,|[Project,Slopers,Highball,Gaston,Needsshade,3starV14+]|,|Sit start in the cave (probably not too low) and do hard move to gain terrible sloper on lip then perform a sloper hand speed sequence out left to jug.|
|2447|,|Flock Hill|,|Atemi|,|V6|,|0|,|-43.186775700000|,|171.746805300000|,|[PA,2013,Dyno,Slopers,Pockets,Campus]|,|Campus from two bad holds to good pocket. Be sure not to jump start!|
|2448|,|Quantum Field|,|Steve's Thing|,|V6|,|0|,|-43.227727200000|,|171.716774000000|,|[SG,Pockets]|,|Sit start. Get a couple of good pockets and boost for the hueco.|
|2449|,|Flock Hill|,|Balkan Ekspres|,|V6|,|2|,|-43.185068413271|,|171.745472252370|,|[Span,Sidepull]|,|Span from a pocket to a good sidepull and crank to the top.|
|2450|,|Flock Hill|,|Eyes on the Prize|,|V4|,|1|,|-43.185283542604|,|171.747639477250|,|[DS,2013,Blind Dyno]|,|Climb up right hand boulder about 1.5m then blind jump left to the hidden eyes.|
|2451|,|Flock Hill|,|The Western Front|,|V5|,|1|,|-43.183740461787|,|171.746732890610|,|[PA,2013,Roof,Scoop,body jam]|,|One hard pull to jug then into the scoop. Project SS.|
|2452|,|Flock Hill|,|Torsion|,|V1?|,|0|,|-43.186820700000|,|171.747277400000|,|[Project,Dyno]|,|Pull on to obvious right hand hold and left foot in positive pocket. If you can pull off the ground jump at the glorious jug.|
|2453|,|Flock Hill|,|Captain Hook|,|V5|,|3|,|-43.185500626889|,|171.745941638950|,|[JG,DT,2013,Slopers,Crimpers,Traverse,Heels,Friendly,lowball]|,|Sit-start left on good slopers, meander right to minging sharp crimps, heel up and slap out right to arete. Move up on good holds, traversing back left to top out.|
|2454|,|Quantum Field|,|Sidepull Dyno|,|V4|,|0|,|-43.228225800000|,|171.715597800000|,|[Dyno]|,|Start to the left on the Sidepull with bad feet and Dyno right, to the big jug and hold the massive swing|
|2455|,|Quantum Field|,|Ladder|,|V1|,|1|,|-43.229687600000|,|171.715607200000|,|[Crimpers]|,|Follow the Ladder line of Big Crimps along the face|
|2456|,|Quantum Field|,|Bad Ass Lawyer|,|V2|,|1|,|-43.228341100000|,|171.715562900000|,|[Pockets]|,|Start to the left of the small boulder and follow the obvious line of pockets up the face|
|2457|,|Quantum Field|,|Bonsai|,|VE|,|1|,|-43.228241400000|,|171.715627300000|,||,|Get in it|
|2458|,|Quantum Field|,|Phil's Palm Down|,|V3|,|2|,|-43.227707900000|,|171.714903100000|,|[Smears,palmdown]|,|Smear and Twist|
|2459|,|Quantum Field|,|Acid Roof (Stand Start)|,|V4|,|0|,|-43.229890800000|,|171.715404700000|,||,|Nice Steep Moves|
|2460|,|Spittle Hill|,|Jericho (Dr Wall Crack)|,|V1|,|2|,|-43.232351200000|,|171.718003700000|,|[Highball,Layback]|,|Rad. Layback the crack all the way to the top. (With jugs to assist)|
|2461|,|Quantum Field|,|Right Buttock|,|V1|,|0|,|-43.228122188121|,|171.716069877150|,|[Mantle]|,|Up the right hand scoop|
|2462|,|Quantum Field|,|Left Buttock|,|V3|,|0|,|-43.228122188121|,|171.716069877150|,|[Mantle,Scoop]|,|Press it out and slide up the left hand scoop|
|2463|,|Quantum Field|,|Head Spin|,|V3|,|2|,|-43.229632900000|,|171.715691700000|,|[Highball]|,|Smear up trending Right, Past bucket and into high, scooped slap|
|2465|,|Spittle Hill|,|Australis|,|V6|,|1|,|-43.231725893370|,|171.715597808360|,|[RF,2011,Mantle,Slopers,Pockets]|,|Pull on with perfect pocket and sloper up to mantle. Down below Punisher on Map 10|
|2466|,|Spittle Hill|,|Simplicated|,|V5|,|1|,|-43.232579900000|,|171.716678700000|,|[RF,2011,Pockets,Slab,Highstep]|,|Map 21 no 28. Tricky high-step|
|2467|,|Spittle Hill|,|Yao Minging|,|V5|,|0|,|-43.230920700000|,|171.715764100000|,|[RF,2010,Pockets,Sitstart,Pinch]|,|One for the midgets. Tiny SS pull on with pocket and pinch. Left of No 22 on Map 17|
|2468|,|Quantum Field|,|Fink|,|V7|,|0|,|-43.228296100000|,|171.716996600000|,|[RF,2009,Sitstart,microcrimp]|,|Sit start in flake to microcrimp and sloper. Left of no 6 on Map 27|
|2469|,|Spittle Hill|,|Yupik|,|V5|,|0|,|-43.231774700000|,|171.714546400000|,|[RF,2009,Crimpers]|,|Chossy crimps up wall left of no 6 on Map 6|
|2470|,|Spittle Hill|,|Smaller than a microbe|,|V5|,|0|,|-43.232306300000|,|171.718078900000|,|[RF,2011,Pockets,Sitstart]|,|Pull on one mover, tall people need not apply. Sit start to no 27 Map 30|
|2473|,|Quantum Field|,|Arete|,|V4|,|2|,|-43.229593600000|,|171.716786300000|,|[unknown,Mantle,Arete,Layback]|,|Right arete of the uphill block|
|2474|,|Quantum Field|,|Sharp Arete|,|V1|,|1|,|-43.229597500000|,|171.716759500000|,|[unknown,unknown,Arete,Layback]|,|Sharp lefthand arete of downhill block|
|2475|,|Quantum Field|,|Jump to Boulder|,|V1|,|2|,|-43.229957300000|,|171.714360000000|,|[Highball]|,|Jump from the boulder and go straight up the slab.|
|2476|,|Quantum Field|,|Warm Up Offwidth|,|V1|,|3|,|-43.230162489920|,|171.714335829020|,|[Offwidth]|,|There is no better way to warm up.|
|2477|,|Quantum Field|,|Smeary Arete|,|V3|,|1|,|-43.229566400000|,|171.714464600000|,|[Arete,Smears]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2478|,|Quantum Field|,|West Side Story|,|V1|,|1|,|-43.228505238415|,|171.713812798260|,||,|Layback. Probably dirty.|
|2482|,|Flock Hill|,|Geronimo|,|VM|,|0|,|-43.183069600000|,|171.746534400000|,|[Fergus Palmer,2014,Slopers,Rockover,lowball]|,|From the sloping boss, rock right to a small rail, hike feet & press it out.|
|2483|,|Flock Hill|,|Wet Dream|,|V1|,|0|,|-43.188350000000|,|171.748446800000|,|[2014,Wet,Slimy]|,|The climb is about as disgusting as actually having one. Start on the big flake, covered in white moss and mantle.|
|2485|,|Flock Hill|,|Knights of Columbus|,|V5|,|0|,|-43.183095055200|,|171.747331023220|,|[SD,2014,Crimpers]|,|SS under Great Odins Raven but go right & up some nice sloping edges.|
|2486|,|Flock Hill|,|My Poor Brush!|,|V4|,|1|,|-43.184499294743|,|171.747905015950|,|[Crimpers,Slab]|,|Behind that ugly face lies a Technical, Smeary, Desperate Slab. Start on the two side pull crimps and thrutch your way to the top.|
|2487|,|Flock Hill|,|Cool Fridge Compression|,|V4|,|3|,|-43.184577524409|,|171.745668053630|,|[Mantle,Slopers,Crimpers,Slapping]|,|The really awesome smoothened fridge line that overhangs at the top. (Opposite Leopard) Go up the left hand side runnel and near the top slap up right then match the lip and mantle|
|2488|,|Flock Hill|,|Undercling Problem|,|V4|,|0|,|-43.184464091361|,|171.747862100600|,|[Undercling,Sharp]|,|On the V4 boulder, the big undercling at chest height with a massive foot ledge below it. Mantle above the undercling then mantle the lip.|
|2489|,|Flock Hill|,|Hole in One|,|V4|,|1|,|-43.184127702414|,|171.748867928980|,|[2013]|,|Pull on and head out for the big hole. Small and simple.|
|2491|,|Flock Hill|,|Pogo project|,|V?|,|2|,|-43.184792700000|,|171.748013600000|,|[PA,2016,Dyno,Pogo,forpete]|,|Ok left hand sloper, big foot and long jump.|
|2492|,|Flock Hill|,|Billy Blaze|,|V9|,|1|,|-43.184616639181|,|171.745470911260|,|[DT,2016,Smears,Undercling,Sidepull]|,g
|2493|,|Flock Hill|,|Vorticon|,|V5|,|2|,|-43.184614683441|,|171.745478957890|,|[Mantle,Steep]|,|Start on underclings. Climb steep wall right of Commander Keen to mantle.|
|2494|,|Dry Valley|,|Triple trouble|,|V5|,|2|,|-43.195861103404|,|171.750589907170|,|[Mantle,Crimpers,Span]|,|Start on the massive hold under the lip.  Throw to the perfect edge on the left, span right and mantle|
|2495|,|Dry Valley|,|Awesome arete|,|V?|,|2|,|-43.194537297543|,|171.754363775250|,|[DT,2001,Crimpers,Sitstart,Pinch,Higball,Sharp]|,|Proud sharp arête, sit start on crimps, pinches, big moves and delicate finish. Slightly chossy|
|2496|,|Dry Valley|,|Positron convergence|,|V?|,|0|,|-43.195636234390|,|171.749409735200|,|[Pockets,Roof,Higball]|,|Awesome looking line of pockets startin from jug under roof, top needs cleaning, closest thing to the road|
|2497|,|Dry Valley|,|Cosmic crack|,|V4|,|2|,|-43.193158709981|,|171.754602491860|,|[Crack]|,|Crack to the right of cosmic energy|
|2498|,|Dry Valley|,|Interstellar 5555|,|V5|,|0|,|-43.193305369719|,|171.752234101300|,|[Mantle,Span]|,|Sit start in jugs, throw to lip, span right or mantle straight up.  Around the corner from hyperspace 500|
|2499|,|Flock Hill|,|Cosmic Coffee Girl|,|V6|,|0|,|-43.183821893093|,|171.748759299520|,|[MP?,Slab]|,g
|2500|,|Flock Hill|,|Asbury Park|,|V5|,|0|,|-43.183984221333|,|171.748627871270|,|[KA,Crimpers,Rockover]|,|Crimps to rockover on rib left of Psychic Tea Lady|
|2545|,|Quantum Field|,|Demolition Pumpkin|,|V7|,|0|,|-43.227467479101|,|171.714844107630|,|[MP]|,|Good poc and sidepull to start. Immediately right of Midnight Milk.|
|2561|,|Flock Hill|,|Rock Steady|,|V5|,|0|,|-43.191989300000|,|171.749404400000|,|[MP]|,|The White Line on the picture.|
|2565|,|Quantum Field|,|State of Emergency|,|V7|,|1|,|-43.230512304931|,|171.714028716090|,|[MP]|,|Start as for Remorse but traverse left on pocs to gain smooth airy topout.|
|2571|,|Flock Hill|,|Slice of Hueco|,|V3|,|1|,|-43.184178600000|,|171.746982300000|,|[Hueco]|,|The big Hueco just right of Stem Cell.|
|2572|,|Flock Hill|,|First Impressions|,|V2|,|2|,|-43.182590459843|,|171.746807992460|,|[Runnel,Layback]|,|High start in the runnel with high foot smears then layback to the top. Watch the rock if you come off.|
|2574|,|Flock Hill|,|Midget Killer Dyno|,|V6|,|1|,|-43.186785500000|,|171.747332400000|,|[KB,2011,Dyno,Contrived,whereareyougomez,OMGisthatkesterbrown]|,|Contrived dyno out left. Good all the same. You definitely need some span.|
|2580|,|Flock Hill|,|Dirtbag Traverse|,|V4|,|1|,|-43.184561878484|,|171.745595633980|,|[Highball]|,|Start 5 metres left of the big arete and traverse back right with the big sloper rail then top out with Pockets a few metres before you get to the arete.|
|2581|,|Quantum Field|,|Xanadu|,|V1|,|2|,|-43.230178100000|,|171.715090900000|,|[Mark Watson]|,|Smear onto arete|
|2582|,|Quantum Field|,|Compost|,|V3|,|1|,|-43.227311100000|,|171.715630000000|,||,|Step onto the bulge and smear up the the giant pocket. No Hop Starts.|
|2583|,|Quantum Field|,|Oxygen|,|V1|,|3|,|-43.228733900000|,|171.715994800000|,||,|Wonderfully Big Pockets|
|2584|,|Flock Hill|,|Rail of Delight (Direct)|,|V3|,|1|,|-43.183777600000|,|171.747615300000|,||,|Start as for "Rail of Delight" except go right to the jug then top out via the big left hand sloper|
|2585|,|Quantum Field|,|Love Buckets|,|V0|,|3|,|-43.227494840216|,|171.715459674600|,|[Solo,Lovely]|,|Start down on the stack of rocks down in the abyss chasm, climb up, rattle the chain then down climb.|
|2586|,|Quantum Field|,|Smiley Face|,|V4|,|1|,|-43.228646000000|,|171.714943300000|,|[Slab]|,|Start down and right of the cool smiley face feature, pull on and tip toe up and right. Jump starts are a No No and are considered Jolly poor show.|
|2587|,|Flock Hill|,|Cool Arete|,|V2|,|2|,|-43.191907200000|,|171.749399000000|,||,|Start left then move in and up arete.|
|2588|,|Spittle Hill|,|Depth Charger (Dyno)|,|V4|,|0|,|-43.231555900000|,|171.717826700000|,|[Polished]|,|Start up the big vertical hole, go to the first big bucket on the right and dyno straight up off smears to the jug|
|2591|,|Spittle Hill|,|Special Forces|,|V5|,|0|,|-43.231596900000|,|171.717786500000|,||,|Sit Start in hole then the giant muddy heuco.|
|2592|,|Spittle Hill|,|Depth Charger (Static)|,|V4|,|2|,|-43.231552000000|,|171.717821400000|,||,|Climb up the vertical hole then go through the two right jugs then up to the pocket and out to the jug.|
|2593|,|Spittle Hill|,|Turbine|,|V5|,|0|,|-43.231516800000|,|171.717708700000|,|[Scary]|,|Start up the vertical hole except top out via a high step on the blank slab|
|2594|,|Spittle Hill|,|Terror Scope|,|V1|,|0|,|-43.231546100000|,|171.717773100000|,|[Balls]|,|The handle on top of the Submarine Boulder. Pull up onto the smeary slab via the pocket then grab the lip and Major Man Points will be gained.|
|2595|,|Spittle Hill|,|Double Arete|,|V3|,|0|,|-43.231415200000|,|171.714865600000|,||,|Stand start for Tuppi Master. Start on the big left hand edge.|
|2596|,|Spittle Hill|,|Nasil Slip|,|V4|,|0|,|-43.231381948054|,|171.715342998500|,|[Highball]|,|Pad stack or jump start to the big pocket then tip toe on smears to the top.|
|2598|,|Spittle Hill|,|Plan B|,|V2|,|2|,|-43.231381900000|,|171.715391300000|,||,|Start as for Nasil Slip except traverse right from the pocket then up the slab.|
|2599|,|Spittle Hill|,|Rock Over Arete|,|V5|,|2|,|-43.231381900000|,|171.715345700000|,|[Arete]|,|The arete going rightwards on the Nasil Slip bouder. Traverse about half way up then mantle over onto the slab.|
|2600|,|Spittle Hill|,|The Fickle Finger of Fate|,|V2|,|0|,|-43.231493300000|,|171.715131100000|,||,|Jump off the small boulder and catch the finger, campus around then mantle onto it.|
|2601|,|Spittle Hill|,|Red October|,|V6|,|2|,|-43.231587100000|,|171.717807900000|,||,|Human Eating Heuco and Blank scary top out|
|2602|,|Quantum Field|,|Sidetrack|,|V5|,|0|,|-43.228133900000|,|171.715088200000|,|[Runnel]|,|Slap into the runnel and drag yourself up.|
|2603|,|Quantum Field|,|Left Headlight|,|V4|,|2|,|-43.227549600000|,|171.716638500000|,|[Highball]|,|Jump start (for some) Up the big jug heucos then keep it together for the top.|
|2604|,|Quantum Field|,|Run and Jump Slab|,|V1|,|2|,|-43.227973700000|,|171.714361300000|,|[Slap]|,|Not much else to it.|
|2605|,|Spittle Hill|,|Horror Show|,|V4|,|1|,|-43.232306300000|,|171.718089600000|,||,|Climb the pockety face to an exciting top move|
|2606|,|Spittle Hill|,|Quake|,|V4|,|2|,|-43.232329700000|,|171.718162000000|,||,|Start in the crack|
|2607|,|Spittle Hill|,|Dr Jones|,|V2|,|1|,|-43.232390300000|,|171.718003700000|,|[Highball]|,|Climb the round arete, step right for top out.|
|2608|,|Quantum Field|,|Woody(Vlad the impaler stand)|,|V2|,|0|,|-43.228487600000|,|171.714806600000|,||,|Called woody due to the tree that used to grow underneath.|
|2609|,|Quantum Field|,|Ebb and Flow|,|V7|,|2|,|-43.227979500000|,|171.717097200000|,|[IV,2006,Arete,Slab]|,|Climb the amazing looking arete. You can either span or climb the right arete slab styles.|
|2610|,|Flock Hill|,|Dyno then Traverse|,|V6|,|2|,|-43.186425671085|,|171.747915744780|,|[DT,2010,Traverse]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2611|,|Quantum Field|,|Big Balls|,|V5|,|1|,|-43.228407600000|,|171.715105100000|,|[Mantle]|,|Mantle  into groove.|
|2612|,|Flock Hill|,|Pinch and A Punch|,|V4|,|1|,|-43.182608100000|,|171.745128900000|,|[Pinch]|,|Start on the faint smooth arete left of 'Craters" start on a small right hand undercling and left hand lump, match in and step up left then back right to the jug.|
|2613|,|Flock Hill|,|Craters|,|V1|,|0|,|-43.182596300000|,|171.745155800000|,||,|Pad stacks may be required for shorter folk, Reach high into the runnel, hike up feet and rock up and over. The top of the boulder is Rad.|
|2614|,|Quantum Field|,|Ugly Duckling|,|V3|,|2|,|-43.227672700000|,|171.715042600000|,||,|Traverse up and right to the sloping arete|
|2615|,|Quantum Field|,|Think|,|V0|,|2|,|-43.227313100000|,|171.715603200000|,|[Slab]|,|The Big Slab scoop.|
|2616|,|Flock Hill|,|Eeny Meeny|,|V2|,|2|,|-43.183073500000|,|171.746537100000|,||,|Start on the horizontal breaks, traverse up and right around the faint arete, chuck on the heel hook and reach to the top.|
|2617|,|Spittle Hill|,|Fever Pitch|,|V7|,|1|,|-43.231755200000|,|171.715218300000|,|[MP]|,|Dyno from edges on short steep face.|
|2618|,|Flock Hill|,|Beauty School Dropout (Stand)|,|V5|,|0|,|-43.186546900000|,|171.745512500000|,||,|Stand start in Jug.|
|2619|,|Flock Hill|,|Everybody's Favourite Mono|,|V6|,|0|,|-43.186535200000|,|171.745531300000|,|[Slopers,Sitstart,Mono,Slab,Hueco]|,|James loves slab climbing.|
|2620|,|Flock Hill|,|The Rad Slab|,|V1|,|2|,|-43.186249700000|,|171.745528600000|,|[Slab]|,|Straight up the centre of the triangle slab. Bonus points if you do it with out the arêtes and only use the point.|
|2621|,|Flock Hill|,|Hoodwink|,|V6|,|2|,|-43.185735300000|,|171.747714600000|,|[DT,Traverse,Sitstart]|,|Sit start left and traverse in to top out as for Fanta Pants|
|2622|,|Quantum Field|,|Golden Face|,|V1?|,|0|,|-43.227573014734|,|171.715591102840|,|[Project,Toprope]|,g
|2623|,|Quantum Field|,|Steep Arete Bad Landing|,|V1?|,|0|,|-43.230701900000|,|171.714129300000|,|[Project,Toprope]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2624|,|Flock Hill|,|Opportunistic|,|V1|,|1|,|-43.187755500000|,|171.747968000000|,|[Sitstart]|,|Sit start in the lower break then slap up the the slopers and jug then mantle.|
|2625|,|Flock Hill|,|Dog Leg Junction|,|V1|,|1|,|-43.187784900000|,|171.747930500000|,|[Slab]|,|The corner slab|
|2626|,|Flock Hill|,|The Wizards Sleeve|,|V1|,|1|,|-43.187810277658|,|171.748114228250|,||,|The blocky pinch rail on the right of the big slot hole.|
|2628|,|Quantum Field|,|Murad|,|V6|,|1|,|-43.229527300000|,|171.714853500000|,|[DT,2001,Crimpers,Highball,Slab]|,|Climb some sharp crimps and then high slab to the left of the arete. The only problem right of Dr Squat.|
|2629|,|Quantum Field|,|Amnesia|,|V6|,|0|,|-43.229179500000|,|171.715989400000|,|[JS,2000,Arete,Smears,onehold]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2630|,|Quantum Field|,|Biopsy|,|V6|,|0|,|-43.228554100000|,|171.714991600000|,|[IV,2001,Mantle]|,|Jump off boulder to Fat mantle.|
|2631|,|Quantum Field|,|Break Beats|,|V6|,|0|,|-43.228636200000|,|171.714876300000|,|[IV,1998,Arete,Smears]|,|The arete. Keeps breaking and staying the same grade regardless.|
|2632|,|Quantum Field|,|Shogun|,|V6|,|0|,|-43.228388000000|,|171.715621900000|,|[MP,Smears]|,|Looks like there's no description for this boulder problem yet. Feel free to add one!|
|2633|,|Quantum Field|,|Ice|,|V6|,|1|,|-43.228386000000|,|171.716163800000|,|[DT,2001,Highball,Smears]|,|Desperate smearing left traverse from the V2.|
|2634|,|Quantum Field|,|Chiller|,|V6|,|0|,|-43.227999100000|,|171.715801700000|,|[DT,Groove]|,|Climb groove with small pocket.|
